Date,NDVI_FishIsland,NDVI_Footprint,NDVI_FishIsland_Daily
19-Apr-12,-0.034,-0.036,-0.028
20-Apr-12,-0.036,-0.079,-0.021
21-Apr-12,-0.035,-0.08,-0.04
22-Apr-12,-0.036,-0.086,-0.03
23-Apr-12,-0.038,-0.082,-0.034
24-Apr-12,-0.039,-0.077,-0.027
25-Apr-12,-0.038,-0.082,-0.039
26-Apr-12,-0.036,-0.084,-0.051
27-Apr-12,-0.038,-0.085,-0.039
28-Apr-12,-0.038,-0.084,-0.027
29-Apr-12,-0.038,-0.084,-0.034
30-Apr-12,-0.035,-0.077,-0.031
1-May-12,-0.035,-0.077,-0.021
2-May-12,-0.035,-0.077,-0.018
3-May-12,-0.035,-0.077,-0.032
4-May-12,-0.037,-0.076,-0.035
5-May-12,-0.044,-0.09,-0.06
6-May-12,-0.049,-0.099,-0.029
7-May-12,-0.05,-0.099,-0.029
8-May-12,-0.051,-0.099,-0.02
9-May-12,-0.051,-0.1,-0.018
10-May-12,-0.051,-0.1,-0.03
11-May-12,-0.052,-0.101,-0.093
12-May-12,-0.056,-0.111,-0.051
13-May-12,-0.056,-0.107,-0.074
14-May-12,-0.057,-0.104,-0.075
15-May-12,-0.057,-0.103,-0.064
16-May-12,-0.055,-0.099,-0.068
17-May-12,-0.055,-0.099,-0.048
18-May-12,-0.056,-0.098,-0.06
19-May-12,-0.056,-0.098,-0.079
20-May-12,-0.057,-0.099,-0.056
21-May-12,-0.049,-0.075,-0.032
22-May-12,-0.05,-0.065,0.002
23-May-12,-0.049,-0.069,0.026
24-May-12,-0.05,-0.069,0.05
25-May-12,-0.05,-0.068,-0.016
26-May-12,-0.048,-0.062,0.006
27-May-12,-0.046,-0.058,0.002
28-May-12,-0.035,-0.048,0.113
29-May-12,-0.036,-0.013,0.11
30-May-12,-0.044,-0.004,0.125
31-May-12,-0.046,0.057,0.128
1-Jun-12,-0.054,-0.003,0.127
2-Jun-12,0.041,0.091,-0.034
3-Jun-12,0.146,0.19,-0.007
4-Jun-12,0.172,0.2,-0.086
5-Jun-12,0.166,0.093,0.02
6-Jun-12,0.166,0.091,0.015
7-Jun-12,0.194,0.227,-0.045
8-Jun-12,0.232,0.225,0.008
9-Jun-12,0.244,0.241,0.146
10-Jun-12,0.257,0.251,0.218
11-Jun-12,0.258,0.252,0.208
12-Jun-12,0.258,0.253,0.006
13-Jun-12,0.276,0.264,0.24
14-Jun-12,0.291,0.276,0.258
15-Jun-12,0.306,0.289,0.257
16-Jun-12,0.309,0.292,0.342
17-Jun-12,0.31,0.293,0.308
18-Jun-12,0.316,0.299,0.085
19-Jun-12,0.323,0.311,0.244
20-Jun-12,0.332,0.321,0.351
21-Jun-12,0.348,0.328,0.372
22-Jun-12,0.356,0.333,0.411
23-Jun-12,0.371,0.342,0.473
24-Jun-12,0.397,0.366,0.516
25-Jun-12,0.418,0.385,0.564
26-Jun-12,0.455,0.415,0.219
27-Jun-12,0.475,0.432,0.352
28-Jun-12,0.486,0.445,0.448
29-Jun-12,0.492,0.448,0.5
30-Jun-12,0.522,0.473,0.437
1-Jul-12,0.533,0.485,0.511
2-Jul-12,0.535,0.486,0.51
3-Jul-12,0.536,0.487,0.518
4-Jul-12,0.543,0.493,0.549
5-Jul-12,0.548,0.495,0.547
6-Jul-12,0.549,0.5,0.567
7-Jul-12,0.557,0.507,0.606
8-Jul-12,0.557,0.507,0.54
9-Jul-12,0.561,0.509,0.124
10-Jul-12,0.565,0.513,0.286
11-Jul-12,0.57,0.517,0.554
12-Jul-12,0.575,0.521,0.565
13-Jul-12,0.578,0.522,0.547
14-Jul-12,0.583,0.523,0.512
15-Jul-12,0.586,0.527,0.413
16-Jul-12,0.577,0.52,-0.011
17-Jul-12,0.573,0.512,0.161
18-Jul-12,0.573,0.512,0.079
19-Jul-12,0.572,0.511,0.553
20-Jul-12,0.576,0.517,0.469
21-Jul-12,0.57,0.513,0.056
22-Jul-12,0.581,0.527,0.262
23-Jul-12,0.586,0.527,0.588
24-Jul-12,0.582,0.52,0.492
25-Jul-12,0.583,0.521,0.051
26-Jul-12,0.583,0.522,-0.012
27-Jul-12,0.584,0.522,0.618
28-Jul-12,0.583,0.52,0.576
29-Jul-12,0.582,0.517,0.561
30-Jul-12,0.585,0.528,0.631
31-Jul-12,0.585,0.528,0.517
1-Aug-12,0.588,0.523,0.007
2-Aug-12,0.592,0.529,0.15
3-Aug-12,0.592,0.53,0.001
4-Aug-12,0.592,0.53,0.57
5-Aug-12,0.589,0.522,0.215
6-Aug-12,0.59,0.525,0.588
7-Aug-12,0.587,0.519,0.046
8-Aug-12,0.576,0.515,0.118
9-Aug-12,0.592,0.529,0.573
10-Aug-12,0.59,0.526,0.108
11-Aug-12,0.573,0.51,0.039
12-Aug-12,0.57,0.502,0.186
13-Aug-12,0.57,0.504,0.015
14-Aug-12,0.577,0.506,0.506
15-Aug-12,0.573,0.495,0.039
16-Aug-12,0.573,0.493,0.166
17-Aug-12,0.573,0.5,0.589
18-Aug-12,0.571,0.499,0.556
19-Aug-12,0.572,0.5,0.211
20-Aug-12,0.573,0.501,0.608
21-Aug-12,0.573,0.501,0.598
22-Aug-12,0.57,0.492,0.156
23-Aug-12,0.561,0.488,0.591
24-Aug-12,0.561,0.489,0.637
25-Aug-12,0.561,0.488,0.382
26-Aug-12,0.559,0.484,0.15
27-Aug-12,0.562,0.479,0.018
28-Aug-12,0.557,0.483,0.003
29-Aug-12,0.542,0.472,0.364
30-Aug-12,0.524,0.463,0.5
31-Aug-12,0.524,0.463,-0.001
1-Sep-12,0.508,0.449,0.114
2-Sep-12,0.469,0.415,-0.001
3-Sep-12,0.479,0.438,0.042
4-Sep-12,0.479,0.44,0.329
5-Sep-12,0.48,0.441,0.463
6-Sep-12,0.481,0.442,0.343
7-Sep-12,0.463,0.438,0.041
8-Sep-12,0.427,0.403,0.039
9-Sep-12,0.427,0.403,0.01
10-Sep-12,0.422,0.398,0.019
11-Sep-12,0.416,0.396,0.069
12-Sep-12,0.417,0.397,0.017
13-Sep-12,0.416,0.39,0.025
14-Sep-12,0.4,0.383,0.323
15-Sep-12,0.402,0.383,0.416
16-Sep-12,0.405,0.386,0.162
17-Sep-12,0.408,0.39,0.413
18-Sep-12,0.411,0.393,0.429
19-Sep-12,0.414,0.397,0.073
20-Sep-12,0.417,0.401,0.439
21-Sep-12,0.421,0.406,0.002
22-Sep-12,0.424,0.409,0.237
23-Sep-12,0.439,0.418,0.076
24-Sep-12,0.438,0.425,-0.006
25-Sep-12,0.439,0.416,0.158
26-Sep-12,0.416,0.403,0.003
27-Sep-12,0.413,0.396,-0.011
28-Sep-12,0.412,0.407,0.026
29-Sep-12,0.412,0.415,0.015
30-Sep-12,0.419,0.427,0.026
1-Oct-12,0.422,0.435,0.099
2-Oct-12,0.422,0.436,0.478
3-Oct-12,0.42,0.436,0.351
4-Oct-12,0.419,0.439,0.419
5-Oct-12,0.42,0.458,0.342
6-Oct-12,0.42,0.46,0.228
7-Oct-12,0.417,0.441,0.097
8-Oct-12,0.109,,0.09
9-Oct-12,0.085,,0.104
10-Oct-12,0.08,,0.036
11-Oct-12,0.039,,0.012
12-Oct-12,0.04,,-0.047
13-Oct-12,0.007,,-0.002
14-Oct-12,-0.014,,-0.004
15-Oct-12,-0.018,,-0.024
16-Oct-12,-0.018,,-0.064
17-Oct-12,-0.016,,-0.017
18-Oct-12,0.005,,-0.012
19-Oct-12,-0.071,,-0.037
20-Oct-12,-0.071,,-0.04
21-Oct-12,-0.063,,-0.017
22-Oct-12,-0.058,,-0.022
23-Oct-12,-0.055,,-0.029
24-Oct-12,-0.06,,-0.082
25-Oct-12,,,-0.025
26-Oct-12,,,-0.053
27-Oct-12,,,-0.045
28-Oct-12,,,-0.062
29-Oct-12,,,-0.041
30-Oct-12,,,-0.131
31-Oct-12,,,-0.085
1-Nov-12,,,-0.065
2-Nov-12,,,-0.05
3-Nov-12,,,-0.043
4-Nov-12,,,0.131
5-Nov-12,,,0.136
6-Nov-12,,,0.134
7-Nov-12,,,0.105
8-Nov-12,,,0.205
9-Nov-12,,,0.049
10-Nov-12,,,0.046
11-Nov-12,,,0.076
12-Nov-12,,,0.169
13-Nov-12,,,0.167
14-Nov-12,,,0.035
15-Nov-12,,,0.176
16-Nov-12,,,0.057
17-Nov-12,,,0.112
18-Nov-12,,,-0.076
19-Nov-12,,,-0.06
20-Nov-12,,,-0.091
21-Nov-12,,,-0.085
22-Nov-12,,,0.022
23-Nov-12,,,0.058
24-Nov-12,,,-0.136
25-Nov-12,,,0.045
26-Nov-12,,,0.15
27-Nov-12,,,0.152
28-Nov-12,,,0.003
29-Nov-12,,,0.158
30-Nov-12,,,0.363
1-Dec-12,,,
2-Dec-12,,,
3-Dec-12,,,
4-Dec-12,,,
5-Dec-12,,,
6-Dec-12,,,
7-Dec-12,,,
8-Dec-12,,,
9-Dec-12,,,
10-Dec-12,,,
11-Dec-12,,,
12-Dec-12,,,
13-Dec-12,,,
14-Dec-12,,,
15-Dec-12,,,
16-Dec-12,,,
17-Dec-12,,,
18-Dec-12,,,
19-Dec-12,,,
20-Dec-12,,,
21-Dec-12,,,
22-Dec-12,,,
23-Dec-12,,,
24-Dec-12,,,
25-Dec-12,,,
26-Dec-12,,,
27-Dec-12,,,
28-Dec-12,,,
29-Dec-12,,,
30-Dec-12,,,
31-Dec-12,,,
1-Jan-13,,,
2-Jan-13,,,
3-Jan-13,,,
4-Jan-13,,,
5-Jan-13,,,
6-Jan-13,,,
7-Jan-13,,,
8-Jan-13,,,
9-Jan-13,,,
10-Jan-13,,,
11-Jan-13,,,
12-Jan-13,,,
13-Jan-13,,,
14-Jan-13,,,
15-Jan-13,,,
16-Jan-13,,,
17-Jan-13,,,
18-Jan-13,,,
19-Jan-13,,,
20-Jan-13,,,
21-Jan-13,,,
22-Jan-13,,,
23-Jan-13,,,
24-Jan-13,,,
25-Jan-13,,,
26-Jan-13,,,
27-Jan-13,,,
28-Jan-13,,,
29-Jan-13,,,
30-Jan-13,,,
31-Jan-13,,,
1-Feb-13,,,0.141
2-Feb-13,,,0.115
3-Feb-13,,,0.096
4-Feb-13,,,-0.04
5-Feb-13,,,0.123
6-Feb-13,,,-0.083
7-Feb-13,,,-0.108
8-Feb-13,,,-0.094
9-Feb-13,,,-0.055
10-Feb-13,,,-0.041
11-Feb-13,,,-0.162
12-Feb-13,,,-0.078
13-Feb-13,,,-0.047
14-Feb-13,,,-0.071
15-Feb-13,,,-0.072
16-Feb-13,,,-0.047
17-Feb-13,-0.111,,-0.048
18-Feb-13,-0.102,,-0.058
19-Feb-13,-0.132,,-0.044
20-Feb-13,-0.114,,-0.062
21-Feb-13,-0.108,,-0.095
22-Feb-13,-0.105,,-0.041
23-Feb-13,-0.103,,-0.039
24-Feb-13,-0.08,,-0.05
25-Feb-13,-0.08,,-0.09
26-Feb-13,-0.079,,-0.032
27-Feb-13,-0.082,,-0.026
28-Feb-13,-0.081,,-0.033
1-Mar-13,-0.078,,-0.044
2-Mar-13,-0.102,,-0.022
3-Mar-13,-0.098,,-0.026
4-Mar-13,-0.077,,-0.027
5-Mar-13,-0.043,1,-0.026
6-Mar-13,-0.054,0.406,-0.023
7-Mar-13,-0.053,0.198,-0.021
8-Mar-13,-0.079,-0.186,-0.053
9-Mar-13,-0.064,-0.078,-0.045
10-Mar-13,-0.047,-0.032,-0.041
11-Mar-13,-0.029,-0.017,-0.03
12-Mar-13,-0.035,-0.012,-0.025
13-Mar-13,-0.034,-0.009,-0.025
14-Mar-13,-0.025,-0.008,-0.062
15-Mar-13,-0.023,0,-0.023
16-Mar-13,-0.023,0,-0.031
17-Mar-13,-0.026,-0.008,-0.032
18-Mar-13,-0.024,-0.006,-0.03
19-Mar-13,-0.026,-0.006,-0.031
20-Mar-13,-0.016,0,-0.032
21-Mar-13,-0.014,-0.049,-0.033
22-Mar-13,-0.017,-0.045,-0.03
23-Mar-13,-0.018,-0.041,-0.025
24-Mar-13,-0.014,-0.039,-0.024
25-Mar-13,-0.018,-0.036,-0.025
26-Mar-13,-0.041,,-0.038
27-Mar-13,-0.041,,-0.031
28-Mar-13,-0.053,,-0.029
29-Mar-13,-0.053,,-0.023
30-Mar-13,-0.053,,-0.025
31-Mar-13,-0.053,,-0.032
1-Apr-13,-0.048,,-0.023
2-Apr-13,-0.049,,-0.022
3-Apr-13,-0.046,,-0.028
4-Apr-13,-0.043,,-0.011
5-Apr-13,-0.043,,-0.023
6-Apr-13,-0.02,-0.036,-0.029
7-Apr-13,-0.031,-0.036,-0.022
8-Apr-13,-0.024,0.098,-0.027
9-Apr-13,-0.022,0.097,-0.04
10-Apr-13,-0.027,0.082,-0.033
11-Apr-13,-0.025,0.082,-0.035
12-Apr-13,-0.027,0.07,-0.032
13-Apr-13,-0.031,0.07,-0.036
14-Apr-13,-0.029,0.069,-0.034
15-Apr-13,-0.027,0.068,-0.039
16-Apr-13,-0.028,0.062,-0.034
17-Apr-13,-0.025,0.06,-0.03
18-Apr-13,-0.027,0.055,-0.032
19-Apr-13,-0.034,0.053,-0.035
20-Apr-13,-0.033,0.051,-0.045
21-Apr-13,-0.031,0.05,-0.048
22-Apr-13,-0.04,-0.042,-0.056
23-Apr-13,-0.042,-0.041,-0.042
24-Apr-13,-0.042,-0.039,-0.102
25-Apr-13,-0.04,-0.038,-0.041
26-Apr-13,-0.039,-0.037,-0.037
27-Apr-13,-0.039,-0.037,-0.044
28-Apr-13,-0.041,-0.051,-0.032
29-Apr-13,-0.039,-0.047,-0.068
30-Apr-13,-0.039,-0.049,-0.038
1-May-13,-0.038,-0.049,-0.04
2-May-13,-0.038,-0.048,-0.028
3-May-13,-0.038,-0.046,-0.033
4-May-13,-0.039,-0.047,-0.04
5-May-13,-0.038,-0.046,-0.04
6-May-13,-0.038,-0.045,-0.027
7-May-13,-0.039,-0.044,-0.029
8-May-13,-0.039,-0.047,-0.033
9-May-13,-0.041,-0.05,-0.03
10-May-13,-0.046,-0.044,-0.038
11-May-13,-0.046,-0.045,-0.037
12-May-13,-0.046,-0.042,-0.025
13-May-13,-0.048,-0.059,-0.037
14-May-13,-0.053,-0.055,-0.038
15-May-13,-0.066,-0.065,-0.045
16-May-13,-0.067,-0.066,-0.066
17-May-13,-0.069,-0.067,-0.053
18-May-13,-0.065,-0.07,-0.034
19-May-13,-0.066,-0.067,-0.088
20-May-13,-0.067,-0.07,-0.069
21-May-13,-0.067,-0.07,-0.07
22-May-13,-0.067,-0.077,-0.097
23-May-13,-0.068,-0.078,-0.073
24-May-13,-0.07,-0.079,-0.075
25-May-13,-0.071,-0.082,-0.088
26-May-13,-0.071,-0.077,-0.086
27-May-13,-0.07,-0.077,-0.076
28-May-13,-0.07,-0.077,-0.053
29-May-13,-0.07,-0.078,-0.077
30-May-13,-0.069,-0.081,-0.107
31-May-13,-0.068,-0.078,-0.052
1-Jun-13,-0.07,-0.082,-0.058
2-Jun-13,-0.069,-0.081,-0.061
3-Jun-13,-0.069,-0.088,-0.085
4-Jun-13,-0.058,-0.07,-0.014
5-Jun-13,-0.08,-0.07,-0.087
6-Jun-13,-0.065,-0.07,-0.128
7-Jun-13,-0.095,-0.091,-0.172
8-Jun-13,-0.068,-0.06,-0.242
9-Jun-13,-0.042,0.01,-0.201
10-Jun-13,-0.007,0.006,0.004
11-Jun-13,0.118,0.04,0.069
12-Jun-13,0.139,0.135,-0.069
13-Jun-13,0.156,0.139,0.11
14-Jun-13,0.167,0.139,0.121
15-Jun-13,0.177,0.139,0.083
16-Jun-13,0.18,0.14,0.018
17-Jun-13,0.19,0.14,0.164
18-Jun-13,0.194,0.143,0.198
19-Jun-13,0.221,0.164,0.191
20-Jun-13,0.22,0.164,0.251
21-Jun-13,0.225,0.165,0.176
22-Jun-13,0.23,0.165,0.024
23-Jun-13,0.232,0.17,0.123
24-Jun-13,0.273,0.197,0.015
25-Jun-13,0.275,0.199,-0.007
26-Jun-13,0.278,0.2,0.279
27-Jun-13,0.284,0.199,0.251
28-Jun-13,0.303,0.201,0.239
29-Jun-13,0.373,0.277,0.072
30-Jun-13,0.374,0.276,0.258
1-Jul-13,0.375,0.279,0.388
2-Jul-13,0.376,0.282,0.26
3-Jul-13,0.423,0.327,0.069
4-Jul-13,0.426,0.33,0.382
5-Jul-13,0.465,0.364,0.396
6-Jul-13,0.482,0.386,0.475
7-Jul-13,0.497,0.395,0.445
8-Jul-13,0.507,0.404,0.477
9-Jul-13,0.52,0.426,-0.028
10-Jul-13,0.543,0.457,0.551
11-Jul-13,0.543,0.458,0.722
12-Jul-13,0.55,0.464,0.405
13-Jul-13,0.554,0.468,0.509
14-Jul-13,0.562,0.476,0.518
15-Jul-13,0.569,0.486,0.54
16-Jul-13,0.57,0.489,0.358
17-Jul-13,0.571,0.489,0.582
18-Jul-13,0.57,0.49,0.136
19-Jul-13,0.569,0.489,0.515
20-Jul-13,0.569,0.489,0.534
21-Jul-13,0.57,0.489,0.568
22-Jul-13,0.573,0.498,0.551
23-Jul-13,0.575,0.503,0.105
24-Jul-13,0.573,0.501,-0.036
25-Jul-13,0.571,0.494,0.099
26-Jul-13,0.582,0.504,0.453
27-Jul-13,0.587,0.515,0.306
28-Jul-13,0.588,0.516,0.078
29-Jul-13,0.594,0.534,0.01
30-Jul-13,0.586,0.529,0.077
31-Jul-13,0.621,0.563,0.104
1-Aug-13,0.613,0.548,0.222
2-Aug-13,0.616,0.548,0.632
3-Aug-13,0.617,0.53,0.406
4-Aug-13,0.623,0.534,0.466
5-Aug-13,0.617,0.527,0.548
6-Aug-13,0.617,0.527,0.127
7-Aug-13,0.617,0.526,0.601
8-Aug-13,0.617,0.526,0.571
9-Aug-13,0.616,0.526,0.796
10-Aug-13,0.618,0.526,0.215
11-Aug-13,0.61,0.511,0.222
12-Aug-13,0.596,0.504,0.504
13-Aug-13,0.596,0.505,0.019
14-Aug-13,0.598,0.495,-0.126
15-Aug-13,0.598,0.496,0.044
16-Aug-13,0.577,0.483,0.024
17-Aug-13,0.607,,0.049
18-Aug-13,0.464,,0.04
19-Aug-13,,,0.107
20-Aug-13,0.587,0.49,0.042
21-Aug-13,0.56,0.505,0.035
22-Aug-13,0.556,0.485,0.019
23-Aug-13,0.557,0.486,0.245
24-Aug-13,0.558,0.487,0.041
25-Aug-13,0.559,0.488,0.151
26-Aug-13,0.541,0.477,0.277
27-Aug-13,0.542,0.479,0.605
28-Aug-13,0.542,0.479,0.569
29-Aug-13,0.543,0.479,0.523
30-Aug-13,0.541,0.485,0.02
31-Aug-13,0.54,0.485,0.04
1-Sep-13,0.54,0.486,0.052
2-Sep-13,0.54,0.486,0.464
3-Sep-13,0.53,0.489,0.004
4-Sep-13,0.518,0.477,0.059
5-Sep-13,0.501,0.468,0.196
6-Sep-13,0.476,0.437,0.527
7-Sep-13,0.454,0.428,-0.008
8-Sep-13,0.454,0.43,0.064
9-Sep-13,0.455,0.432,-0.005
10-Sep-13,0.455,0.434,0.415
11-Sep-13,0.444,0.444,0.425
12-Sep-13,0.445,0.445,0.017
13-Sep-13,0.446,0.446,0.437
14-Sep-13,0.448,0.449,0.181
15-Sep-13,0.444,0.456,0.039
16-Sep-13,0.445,0.458,0.188
17-Sep-13,0.447,0.46,0.165
18-Sep-13,0.438,0.449,0.101
19-Sep-13,0.442,0.447,0.034
20-Sep-13,0.425,0.437,-0.002
21-Sep-13,0.425,0.438,0.241
22-Sep-13,0.358,0.395,0.043
23-Sep-13,0.359,0.398,0.022
24-Sep-13,0.36,0.4,0.382
25-Sep-13,0.364,0.39,0.404
26-Sep-13,0.365,0.391,0.009
27-Sep-13,0.366,0.392,0.013
28-Sep-13,0.367,0.394,0.001
29-Sep-13,0.362,0.383,0.004
30-Sep-13,0.365,0.379,-0.011
1-Oct-13,0.366,0.381,0.014
2-Oct-13,0.367,0.381,0.362
3-Oct-13,0.361,0.384,0.005
4-Oct-13,0.381,0.326,0.009
5-Oct-13,0.328,0.355,0.005
6-Oct-13,0.329,0.358,0.532
7-Oct-13,0.33,0.362,0.026
8-Oct-13,0.34,0.376,0.232
9-Oct-13,0.34,0.37,-0.001
10-Oct-13,0.339,0.373,0.002
11-Oct-13,0.337,0.371,0.019
12-Oct-13,0.336,0.375,0.323
13-Oct-13,0.335,0.38,0.135
14-Oct-13,0.334,0.385,-0.011
15-Oct-13,0.333,0.429,0.343
16-Oct-13,0.334,0.437,0.335
17-Oct-13,0.336,0.447,0.217
18-Oct-13,0.337,0.459,0.198
19-Oct-13,0.337,0.467,0.136
20-Oct-13,0.338,0.477,0.039
21-Oct-13,0.345,0.501,0.348
22-Oct-13,0.346,0.514,0.034
23-Oct-13,0.346,0.529,0.019
24-Oct-13,0.315,0.516,-0.019
25-Oct-13,,,0.102
26-Oct-13,,,0.02
27-Oct-13,,,-0.001
28-Oct-13,,,-0.028
29-Oct-13,,,0.022
30-Oct-13,,,-0.06
31-Oct-13,,,-0.199
1-Nov-13,,,-0.042
2-Nov-13,,,-0.08
3-Nov-13,,,0.023
4-Nov-13,,,0.137
5-Nov-13,,,0.085
6-Nov-13,,,-0.022
7-Nov-13,,,0.121
8-Nov-13,,,0.118
9-Nov-13,,,0.134
10-Nov-13,,,0.199
11-Nov-13,,,0.169
12-Nov-13,,,0.146
13-Nov-13,,,0.072
14-Nov-13,,,0.141
15-Nov-13,,,0.047
16-Nov-13,,,0.001
17-Nov-13,,,0.162
18-Nov-13,,,0.068
19-Nov-13,,,0.297
20-Nov-13,,,-0.012
21-Nov-13,,,0.067
22-Nov-13,,,-0.153
23-Nov-13,,,-0.088
24-Nov-13,,,-0.04
25-Nov-13,,,-0.113
26-Nov-13,,,-0.019
27-Nov-13,,,0.007
28-Nov-13,,,-0.062
29-Nov-13,,,0.166
30-Nov-13,,,0.086
1-Dec-13,,,0.395
2-Dec-13,,,0.064
3-Dec-13,,,0
4-Dec-13,,,
5-Dec-13,,,0.198
6-Dec-13,,,
7-Dec-13,,,
8-Dec-13,,,
9-Dec-13,,,
10-Dec-13,,,
11-Dec-13,,,
12-Dec-13,,,
13-Dec-13,,,
14-Dec-13,,,
15-Dec-13,,,
16-Dec-13,,,
17-Dec-13,,,
18-Dec-13,,,
19-Dec-13,,,
20-Dec-13,,,
21-Dec-13,,,
22-Dec-13,,,
23-Dec-13,,,
24-Dec-13,,,
25-Dec-13,,,
26-Dec-13,,,
27-Dec-13,,,
28-Dec-13,,,
29-Dec-13,,,
30-Dec-13,,,
31-Dec-13,,,
1-Jan-14,,,
2-Jan-14,,,
3-Jan-14,,,
4-Jan-14,,,
5-Jan-14,,,
6-Jan-14,,,
7-Jan-14,,,
8-Jan-14,,,0.114
9-Jan-14,,,0.139
10-Jan-14,,,0.197
11-Jan-14,,,0.344
12-Jan-14,,,0.154
13-Jan-14,,,0.391
14-Jan-14,,,0.014
15-Jan-14,,,0.092
16-Jan-14,,,0.023
17-Jan-14,,,0.106
18-Jan-14,,,-0.127
19-Jan-14,,,0.204
20-Jan-14,,,0.074
21-Jan-14,,,0.16
22-Jan-14,,,0.265
23-Jan-14,,,0.005
24-Jan-14,,,0.088
25-Jan-14,,,0.205
26-Jan-14,,,0.165
27-Jan-14,,,0.091
28-Jan-14,,,0.101
29-Jan-14,,,0.154
30-Jan-14,,,0.038
31-Jan-14,,,0.029
1-Feb-14,,,0.074
2-Feb-14,,,0.133
3-Feb-14,,,0.119
4-Feb-14,,,0.113
5-Feb-14,,,0.119
6-Feb-14,,,0.134
7-Feb-14,,,-0.176
8-Feb-14,,,-0.079
9-Feb-14,,,-0.031
10-Feb-14,,,-0.061
11-Feb-14,,,-0.074
12-Feb-14,,,-0.053
13-Feb-14,,,-0.047
14-Feb-14,,,-0.131
15-Feb-14,,,-0.087
16-Feb-14,,,-0.064
17-Feb-14,-0.042,-0.049,-0.08
18-Feb-14,-0.04,-0.048,-0.043
19-Feb-14,-0.04,-0.047,-0.035
20-Feb-14,-0.039,-0.047,-0.04
21-Feb-14,-0.04,-0.046,-0.092
22-Feb-14,-0.059,-0.046,-0.042
23-Feb-14,-0.061,-0.045,-0.046
24-Feb-14,-0.06,-0.045,-0.04
25-Feb-14,-0.059,-0.044,-0.038
26-Feb-14,-0.058,-0.044,-0.04
27-Feb-14,-0.058,-0.063,-0.039
28-Feb-14,-0.084,-0.064,-0.039
1-Mar-14,-0.059,-0.063,-0.036
2-Mar-14,-0.058,-0.063,-0.029
3-Mar-14,-0.057,-0.066,-0.042
4-Mar-14,-0.057,-0.06,-0.028
5-Mar-14,-0.053,-0.038,-0.051
6-Mar-14,-0.057,-0.037,-0.035
7-Mar-14,-0.083,-0.191,-0.048
8-Mar-14,-0.053,-0.171,-0.031
9-Mar-14,-0.058,-0.168,-0.01
10-Mar-14,-0.057,-0.162,-0.033
11-Mar-14,-0.056,-0.157,-0.048
12-Mar-14,-0.056,-0.153,-0.035
13-Mar-14,-0.056,-0.148,-0.035
14-Mar-14,-0.054,-0.145,-0.034
15-Mar-14,-0.05,-0.138,-0.033
16-Mar-14,-0.053,-0.136,-0.046
17-Mar-14,-0.038,-0.037,-0.046
18-Mar-14,-0.038,-0.037,-0.039
19-Mar-14,-0.036,-0.035,-0.049
20-Mar-14,-0.041,-0.095,-0.025
21-Mar-14,-0.041,-0.093,-0.033
22-Mar-14,-0.041,-0.089,-0.058
23-Mar-14,-0.034,-0.038,-0.039
24-Mar-14,-0.034,-0.057,-0.033
25-Mar-14,-0.034,-0.054,-0.022
26-Mar-14,-0.035,-0.033,-0.031
27-Mar-14,-0.034,-0.033,-0.033
28-Mar-14,-0.035,-0.033,-0.033
29-Mar-14,-0.035,-0.033,-0.035
30-Mar-14,-0.035,-0.032,-0.032
31-Mar-14,-0.036,-0.034,-0.038
1-Apr-14,-0.036,-0.034,-0.032
2-Apr-14,-0.035,-0.033,-0.036
3-Apr-14,-0.034,-0.032,-0.037
4-Apr-14,-0.035,-0.032,-0.034
5-Apr-14,-0.033,-0.032,-0.041
6-Apr-14,-0.033,-0.032,-0.027
7-Apr-14,-0.033,-0.032,-0.027
8-Apr-14,-0.034,-0.032,-0.025
9-Apr-14,-0.033,-0.032,-0.028
10-Apr-14,-0.034,-0.032,-0.026
11-Apr-14,-0.033,-0.032,-0.034
12-Apr-14,-0.033,-0.032,-0.031
13-Apr-14,-0.035,-0.034,-0.031
14-Apr-14,-0.038,-0.035,-0.028
15-Apr-14,-0.039,-0.036,-0.04
16-Apr-14,-0.04,-0.036,-0.036
17-Apr-14,-0.04,-0.036,-0.035
18-Apr-14,-0.044,-0.052,-0.041
19-Apr-14,-0.045,-0.053,-0.069
20-Apr-14,-0.045,-0.055,-0.042
21-Apr-14,-0.046,-0.055,-0.038
22-Apr-14,-0.045,-0.053,-0.037
23-Apr-14,-0.045,-0.053,-0.044
24-Apr-14,-0.046,-0.052,-0.04
25-Apr-14,-0.045,-0.051,-0.046
26-Apr-14,-0.051,-0.055,-0.057
27-Apr-14,-0.054,-0.057,-0.04
28-Apr-14,-0.054,-0.056,-0.036
29-Apr-14,-0.053,-0.055,-0.04
30-Apr-14,-0.053,-0.056,-0.044
1-May-14,-0.054,-0.057,-0.043
2-May-14,-0.056,-0.058,-0.051
3-May-14,-0.056,-0.059,-0.08
4-May-14,-0.061,-0.065,-0.066
5-May-14,-0.061,-0.065,-0.082
6-May-14,-0.061,-0.063,-0.026
7-May-14,-0.062,-0.065,-0.025
8-May-14,-0.065,-0.07,-0.042
9-May-14,-0.066,-0.069,-0.043
10-May-14,-0.067,-0.069,-0.05
11-May-14,-0.067,-0.072,-0.08
12-May-14,-0.062,-0.067,-0.064
13-May-14,-0.06,-0.06,-0.024
14-May-14,-0.058,-0.063,-0.044
15-May-14,-0.061,-0.07,-0.02
16-May-14,-0.062,-0.09,-0.003
