datetime,NEE,NME
2017-08-03 13:00:00-06:00,-3.0022718870000014,44.726873999999974
2017-08-03 13:30:00-06:00,-2.872011223000001,44.59293200000001
2017-08-03 14:00:00-06:00,-3.484501144000002,59.327178999999965
2017-08-03 14:30:00-06:00,-3.239493392,50.35699500000002
2017-08-03 15:00:00-06:00,-2.789539121,42.61075000000003
2017-08-03 15:30:00-06:00,-2.529738065999999,43.705993000000014
2017-08-03 16:00:00-06:00,-2.03182503,35.80072800000002
2017-08-03 16:30:00-06:00,-2.329514595,40.603413899739586
2017-08-03 17:00:00-06:00,-2.3365482689999997,41.904602
2017-08-03 17:30:00-06:00,-2.7046146819999994,36.14585499999999
2017-08-03 18:00:00-06:00,-3.446897020999999,48.904659000000024
2017-08-03 18:30:00-06:00,-3.4183260679999994,45.154569000000016
2017-08-03 19:00:00-06:00,-3.043362944999999,34.141501999999974
2017-08-03 19:30:00-06:00,-0.9497709380000002,33.141582999999976
2017-08-03 20:00:00-06:00,0.6288019899999998,26.54104299999998
2017-08-03 20:30:00-06:00,0.4522858430000002,23.12677
2017-08-03 21:00:00-06:00,0.07002431700000006,13.335292999999997
2017-08-03 21:30:00-06:00,0.5582205600000001,31.141263999999985
2017-08-03 22:00:00-06:00,1.100175620999999,17.570854999999998
2017-08-03 22:30:00-06:00,0.6836026420000002,21.140022000000002
2017-08-03 23:00:00-06:00,0.3330758661031723,26.956939252217612
2017-08-03 23:30:00-06:00,0.448955466846625,26.682825915018718
2017-08-04 00:00:00-06:00,0.6813643991947174,23.993394343058267
2017-08-04 00:30:00-06:00,0.8524139761924744,21.502157783508302
2017-08-04 01:00:00-06:00,1.321676747004191,22.848015689849852
2017-08-04 01:30:00-06:00,1.3750758608182272,22.52441479365031
2017-08-04 02:00:00-06:00,1.4155400196711223,24.388948408762612
2017-08-04 02:30:00-06:00,1.3950035353501637,24.2054788907369
2017-08-04 03:00:00-06:00,1.207354688644409,23.282254473368326
2017-08-04 03:30:00-06:00,1.1673698902130127,22.07993284861247
2017-08-04 04:00:00-06:00,1.3133321305116017,22.974263000488282
2017-08-04 04:30:00-06:00,1.3233731547991434,22.90185375213623
2017-08-04 05:00:00-06:00,1.1039604822794595,13.251415634155274
2017-08-04 05:30:00-06:00,1.3488302800000007,14.540175596872965
2017-08-04 06:00:00-06:00,1.336591549,13.8516131401062
2017-08-04 06:30:00-06:00,2.3047743279999997,28.84674129486084
2017-08-04 07:00:00-06:00,1.8748528180000006,28.873600006103516
2017-08-04 07:30:00-06:00,1.3010923909999998,22.656284205118816
2017-08-04 08:00:00-06:00,1.1869959929999998,20.576676750183104
2017-08-04 08:30:00-06:00,1.444032017,29.081473795572915
2017-08-04 09:00:00-06:00,1.4063815740000007,27.53334140777588
2017-08-04 09:30:00-06:00,0.9310316900000003,24.677997398376466
2017-08-04 10:00:00-06:00,0.5220669549999998,28.59294293721517
2017-08-04 10:30:00-06:00,0.07576865599999998,23.661220423380534
2017-08-04 11:00:00-06:00,-0.17465663199999992,18.859216999999997
2017-08-04 11:30:00-06:00,-0.726946752,33.91578300000001
2017-08-04 12:00:00-06:00,-0.10619248300000005,32.68354499999999
2017-08-04 12:30:00-06:00,-0.5241903089999999,31.873459000000018
2017-08-04 13:00:00-06:00,-0.20086332700000012,23.085924999999985
2017-08-04 13:30:00-06:00,-0.4572620950000003,38.199514
2017-08-04 14:00:00-06:00,-0.8634860310000005,53.60979500000001
2017-08-04 14:30:00-06:00,-1.0270618780000005,45.509023
2017-08-04 15:00:00-06:00,-1.1659006510000005,24.57410100000001
2017-08-04 15:30:00-06:00,-1.088711646,17.355591999999998
2017-08-04 16:00:00-06:00,-1.1976530459999994,18.900566000000016
2017-08-04 16:30:00-06:00,-1.472049384999999,28.206516965230307
2017-08-04 17:00:00-06:00,-1.5367456600000007,30.884312884012857
2017-08-04 17:30:00-06:00,-1.267268967,31.70063200000001
2017-08-04 18:00:00-06:00,-1.4724923090000008,25.595025999999994
2017-08-04 18:30:00-06:00,-1.6844693480000001,26.170629999999992
2017-08-04 19:00:00-06:00,-2.1548409540000004,23.97135500000001
2017-08-04 19:30:00-06:00,-2.1059634369999998,29.250886000000012
2017-08-04 20:00:00-06:00,-1.4554668649999989,20.06334400000002
2017-08-04 20:30:00-06:00,-1.2824252019999995,24.85348799999998
2017-08-04 21:00:00-06:00,-1.3775332530000002,29.57028300000001
2017-08-04 21:30:00-06:00,-1.2152170250000005,35.48803599999999
2017-08-04 22:00:00-06:00,-0.5127271259999998,13.082785
2017-08-04 22:30:00-06:00,-0.06830491799999995,36.83315200000001
2017-08-04 23:00:00-06:00,0.21813279399999994,26.559258999999997
2017-08-04 23:30:00-06:00,0.2951352820000002,24.82930099999999
2017-08-05 00:00:00-06:00,0.6293021361033122,21.76945999999999
2017-08-05 00:30:00-06:00,0.6291593253612519,28.15616652170817
2017-08-05 01:00:00-06:00,1.1569810291131337,11.037859000000005
2017-08-05 01:30:00-06:00,1.4299595872561137,28.60464557011922
2017-08-05 02:00:00-06:00,1.2547508200009665,25.49933163324992
2017-08-05 02:30:00-06:00,1.3529727538426717,27.096708456675213
2017-08-05 03:00:00-06:00,1.2078606446584066,24.23872683842977
2017-08-05 03:30:00-06:00,1.2595131476720174,24.815975538889568
2017-08-05 04:00:00-06:00,1.132426877816518,22.347966210047403
2017-08-05 04:30:00-06:00,2.3507418450000013,24.789590549468993
2017-08-05 05:00:00-06:00,0.9960170840000008,16.729020999999992
2017-08-05 05:30:00-06:00,0.8052818339999999,12.310293999999999
2017-08-05 06:00:00-06:00,0.2871588450000002,4.197145000000003
